,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,date
30,Montana,US,2021-03-20 05:31:09,46.9219,-110.4544,102768,1409,,,30.0,9615.467384246309,1157928.0,,1.3710493538844777,84000030.0,USA,108341.30193548146,,2021-03-19
31,Nebraska,US,2021-03-20 05:31:09,41.1254,-98.2681,205814,2133,,,31.0,10639.637553194569,2505485.0,,1.0363726471474244,84000031.0,USA,129522.05532648748,,2021-03-19
32,Nevada,US,2021-03-20 05:31:09,38.3135,-117.0554,300680,5161,,,32.0,9761.843231316856,2863567.0,,1.7164427298124252,84000032.0,USA,92968.24576417556,,2021-03-19
33,New Hampshire,US,2021-03-20 05:31:09,43.4525,-71.5639,79996,1213,,,33.0,5883.309026697585,1567760.0,,1.5163258162908146,84000033.0,USA,115300.97204479482,,2021-03-19
34,New Jersey,US,2021-03-20 05:31:09,40.2989,-74.521,857739,24103,,,34.0,9656.841387090346,11572610.0,,2.810062268359023,84000034.0,USA,130290.05234069526,,2021-03-19
35,New Mexico,US,2021-03-20 05:31:09,34.8405,-106.2485,189374,3882,,,35.0,9031.4470087928,2885907.0,,2.0499118147158533,84000035.0,USA,137631.9671275054,,2021-03-19
36,New York,US,2021-03-20 05:31:09,42.1657,-74.9481,1772367,49335,,,36.0,9110.758693485475,42015555.0,,2.7835657061996755,84000036.0,USA,215978.73520431554,,2021-03-19
37,North Carolina,US,2021-03-20 05:31:09,35.6301,-79.8064,893229,11805,,,37.0,8516.607990553852,10139076.0,,1.3216095760437694,84000037.0,USA,96672.33786457087,,2021-03-19
38,North Dakota,US,2021-03-20 05:31:09,47.5289,-99.78399999999999,101514,1491,,,38.0,13320.963386181176,1445254.0,,1.4687629292511375,84000038.0,USA,189650.4483887138,,2021-03-19
39,Northern Mariana Islands,US,2021-03-20 05:31:09,15.0979,145.6739,157,2,,,69.0,284.7091251994778,17542.0,,1.2738853503184713,580.0,MNP,31811.25779776585,,2021-03-19
40,Ohio,US,2021-03-20 05:31:09,40.3888,-82.7649,997336,18906,,,39.0,8532.188106868793,10591209.0,,1.8387985593621408,84000039.0,USA,90607.56602304713,,2021-03-19
41,Oklahoma,US,2021-03-20 05:31:09,35.5653,-96.9289,435742,4788,,,40.0,10980.393841653124,3659772.0,,1.1019790973806132,84000040.0,USA,92489.2297669101,,2021-03-19
42,Oregon,US,2021-03-20 05:31:09,44.571999999999996,-122.0709,160994,2357,,,41.0,3817.07062341725,4021248.0,,1.4640297153931203,84000041.0,USA,95341.36433826953,,2021-03-19
43,Pennsylvania,US,2021-03-20 05:31:09,40.5908,-77.2098,983109,24758,,,42.0,7679.345764162115,11158837.0,,2.518337234223265,84000042.0,USA,87164.86945895673,,2021-03-19
44,Puerto Rico,US,2021-03-20 05:31:09,18.2208,-66.5901,103895,2092,,,72.0,3253.1294482188964,0.0,,2.013571394196063,630.0,PRI,0.0,,2021-03-19
45,Rhode Island,US,2021-03-20 05:31:09,41.6809,-71.5118,133039,2595,,,44.0,12558.419651091555,3301005.0,,1.9505558520433857,84000044.0,USA,311603.4099801673,,2021-03-19
46,South Carolina,US,2021-03-20 05:31:09,33.8569,-80.945,538801,8966,,,45.0,10464.768483935988,5395578.0,,1.6640652114602608,84000045.0,USA,104794.6729998986,,2021-03-19
47,South Dakota,US,2021-03-20 05:31:09,44.2998,-99.4388,115518,1919,,,46.0,13057.912709868999,712963.0,,1.6612129711386967,84000046.0,USA,80591.84386300258,,2021-03-19
48,Tennessee,US,2021-03-20 05:31:09,35.7478,-86.6923,798621,11709,,,47.0,11694.254678530671,7034682.0,,1.4661522799926374,84000047.0,USA,103009.26583507756,,2021-03-19
49,Texas,US,2021-03-20 05:31:09,31.0545,-97.5635,2749624,47198,,,48.0,9482.808954830516,20526908.0,,1.7165256049554412,84000048.0,USA,70792.49635491331,,2021-03-19
50,Utah,US,2021-03-20 05:31:09,40.15,-111.8624,380787,2058,,,49.0,11877.479368101516,2993901.0,,0.5404596270355868,84000049.0,USA,93385.53405877431,,2021-03-19
51,Vermont,US,2021-03-20 05:31:09,44.0459,-72.7107,17393,217,,,50.0,2787.388880252697,1214526.0,,1.247628356235267,84000050.0,USA,194639.00805943686,,2021-03-19
52,Virgin Islands,US,2021-03-20 05:31:09,18.3358,-64.8963,2767,25,,,78.0,2579.5204534437107,49907.0,,0.9035056017347308,850.0,VIR,46525.52485363762,,2021-03-19
53,Virginia,US,2021-03-20 05:31:09,37.7693,-78.17,602182,10092,,,51.0,7055.013292103269,6248924.0,,1.6759052910913976,84000051.0,USA,73210.826430121,,2021-03-19
54,Washington,US,2021-03-20 05:31:09,47.4009,-121.4905,353792,5174,,,53.0,4646.05346391604,5630802.0,,1.4624412083936325,84000053.0,USA,73944.59777701407,,2021-03-19
55,West Virginia,US,2021-03-20 05:31:09,38.4912,-80.9545,137092,2600,,,54.0,7649.595708387757,2358160.0,,1.8965366323344908,84000054.0,USA,131582.9560856336,,2021-03-19
56,Wisconsin,US,2021-03-20 05:31:09,44.2685,-89.6165,628428,7222,,,55.0,10793.218094013604,7336112.0,,1.149216775827939,84000055.0,USA,125997.34063108315,,2021-03-19
57,Wyoming,US,2021-03-20 05:31:09,42.756,-107.3025,55581,693,,,56.0,9603.479168358503,668703.0,,1.2468289523398284,84000056.0,USA,115540.83824182431,,2021-03-19
0,Alabama,US,2021-03-21 05:30:52,32.3182,-86.9023,511087,10436,,,1.0,10423.571617224314,2371772.0,,2.041922412426847,84000001.0,USA,48372.06835964786,,2021-03-20
1,Alaska,US,2021-03-21 05:30:52,61.3707,-152.4044,61165,310,,,2.0,8350.272368753802,1824902.0,,0.5074812559342566,84000002.0,USA,249458.61156866635,,2021-03-20
2,American Samoa,US,2021-03-21 05:30:52,-14.270999999999999,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-03-20
3,Arizona,US,2021-03-21 05:30:52,33.7298,-111.4312,835765,16733,,,4.0,11482.312061315202,8250038.0,,2.0021178202006547,84000004.0,USA,113344.67324392473,,2021-03-20
4,Arkansas,US,2021-03-21 05:30:52,34.9697,-92.3731,328547,5533,,,5.0,10886.9562105425,2804807.0,,1.6840817295546755,84000005.0,USA,92941.98695475252,,2021-03-20
5,California,US,2021-03-21 08:31:03,36.1162,-119.6816,3640524,57343,,,6.0,9212.020290531364,51811542.0,,1.5779392363581817,84000006.0,USA,131127.8841486595,,2021-03-20
6,Colorado,US,2021-03-21 05:30:52,39.0598,-105.3111,449828,6068,,,8.0,7811.228019482053,6685482.0,,1.3489600469512792,84000008.0,USA,116092.87176908266,,2021-03-20
7,Connecticut,US,2021-03-21 05:30:52,41.5978,-72.7554,296691,7832,,,9.0,8321.658256404042,6877464.0,,2.6397834784337912,84000009.0,USA,192900.7117800053,,2021-03-20
8,Delaware,US,2021-03-21 05:30:52,39.3185,-75.5071,91942,1526,,,10.0,9441.91816497632,1507282.0,,1.6597420112679733,84000010.0,USA,154789.25078355742,,2021-03-20
9,Diamond Princess,US,2021-03-21 05:30:52,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-03-20
10,District of Columbia,US,2021-03-21 05:30:52,38.8974,-77.0268,43175,1049,,,11.0,6117.614052588101,1320317.0,,2.4296467863346844,84000011.0,USA,187080.2509107345,,2021-03-20
11,Florida,US,2021-03-21 05:30:52,27.7663,-81.6868,2004362,32713,,,12.0,9332.277418240106,23272104.0,,1.6320904108140146,84000012.0,USA,108354.54405648043,,2021-03-20
12,Georgia,US,2021-03-21 05:30:52,33.0406,-83.6431,1044134,18530,,,13.0,9834.156555691528,7589490.0,,1.7746764304198503,84000013.0,USA,71481.46965605496,,2021-03-20
13,Grand Princess,US,2021-03-21 05:30:52,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2021-03-20
14,Guam,US,2021-03-21 05:30:52,13.4443,144.7937,7780,134,,,66.0,4737.287567969116,126742.0,,1.7223650385604112,316.0,GUM,77173.94613618786,,2021-03-20
15,Hawaii,US,2021-03-21 05:30:52,21.0943,-157.4983,29765,453,,,15.0,2051.6685124079013,1205647.0,,1.5559916003993253,84000015.0,USA,85152.25952628486,,2021-03-20
16,Idaho,US,2021-03-21 05:30:52,44.2405,-114.4788,177420,1941,,,16.0,9928.010452893432,662892.0,,1.0940142035847142,84000016.0,USA,37093.89417844344,,2021-03-20
17,Illinois,US,2021-03-21 05:30:52,40.3495,-88.9861,1220326,23329,,,17.0,9630.233886668697,19481259.0,,1.9117022828326202,84000017.0,USA,153736.85439527596,,2021-03-20
18,Indiana,US,2021-03-21 05:30:52,39.8494,-86.2583,677135,12926,,,18.0,10058.124965928768,8592072.0,,1.9089251035613282,84000018.0,USA,127626.15119918113,,2021-03-20
19,Iowa,US,2021-03-21 05:30:52,42.0115,-93.2105,345642,5674,,,19.0,10955.129363215396,1349418.0,,1.6415829094843797,84000019.0,USA,42769.82761079786,,2021-03-20
20,Kansas,US,2021-03-21 05:30:52,38.5266,-96.7265,301519,4836,,,20.0,10349.69110778996,1298420.0,,1.5912761716508743,84000020.0,USA,44568.48798310103,,2021-03-20
21,Kentucky,US,2021-03-21 05:30:52,37.6681,-84.6701,420512,5720,,,21.0,9412.327177929092,4085678.0,,1.3602465565786468,84000021.0,USA,91449.79948174363,,2021-03-20
22,Louisiana,US,2021-03-21 05:30:52,31.1695,-91.8678,439737,9988,,,22.0,9459.162957102422,5885264.0,,2.271357652414966,84000022.0,USA,126597.65091763585,,2021-03-20
23,Maine,US,2021-03-21 05:30:52,44.6939,-69.3819,48293,728,,,23.0,3592.6624669322996,1694082.0,,1.5074648499782577,84000023.0,USA,126027.8884580706,,2021-03-20
24,Maryland,US,2021-03-21 05:30:52,39.0639,-76.8021,399016,8158,,,24.0,6600.018525624909,8433019.0,,2.0445295426749803,84000024.0,USA,139488.34539704386,,2021-03-20
25,Massachusetts,US,2021-03-21 05:30:52,42.2302,-71.5301,612857,16832,,,25.0,8891.646474437515,17821227.0,,2.7464808266855067,84000025.0,USA,258559.58278146558,,2021-03-20
26,Michigan,US,2021-03-21 05:30:52,43.3266,-84.5361,691070,16906,,,26.0,6919.794686156014,11065893.0,,2.4463513102869463,84000026.0,USA,110804.56043377813,,2021-03-20
27,Minnesota,US,2021-03-21 05:30:52,45.6945,-93.9002,504273,6845,,,27.0,8941.594061456492,7396838.0,,1.3573996624844082,84000027.0,USA,131158.16776697483,,2021-03-20
28,Mississippi,US,2021-03-21 05:30:52,32.7416,-89.6787,302677,6955,,,28.0,10170.088930359334,1804064.0,,2.2978290388764258,84000028.0,USA,60617.395164019006,,2021-03-20
29,Missouri,US,2021-03-21 05:30:52,38.4561,-92.2884,574847,8713,,,29.0,9366.252443205849,4721475.0,,1.5157076578637445,84000029.0,USA,76929.21204126549,,2021-03-20
30,Montana,US,2021-03-21 05:30:52,46.9219,-110.4544,102966,1414,,,30.0,9633.993214680691,1163468.0,,1.3732688460268438,84000030.0,USA,108859.65092844352,,2021-03-20
31,Nebraska,US,2021-03-21 05:30:52,41.1254,-98.2681,206246,2135,,,31.0,10661.969967039013,2512723.0,,1.0351715912066173,84000031.0,USA,129896.22664918672,,2021-03-20
32,Nevada,US,2021-03-21 05:30:52,38.3135,-117.0554,300951,5171,,,32.0,9770.64148698962,2869928.0,,1.7182199095533826,84000032.0,USA,93174.76127832486,,2021-03-20
33,New Hampshire,US,2021-03-21 05:30:52,43.4525,-71.5639,80316,1217,,,33.0,5906.843439525017,1574693.0,,1.5152647044175511,84000033.0,USA,115810.85980770914,,2021-03-20
34,New Jersey,US,2021-03-21 05:30:52,40.2989,-74.521,862648,24134,,,34.0,9712.10928836244,11643730.0,,2.797664864463837,84000034.0,USA,131090.75577081778,,2021-03-20
35,New Mexico,US,2021-03-21 05:30:52,34.8405,-106.2485,189560,3889,,,35.0,9040.31754616137,2898931.0,,2.051593163114581,84000035.0,USA,138253.09550754973,,2021-03-20
36,New York,US,2021-03-21 05:30:52,42.1657,-74.9481,1779034,49401,,,36.0,9145.030053880624,42294145.0,,2.7768440625642907,84000036.0,USA,217410.8123443312,,2021-03-20
37,North Carolina,US,2021-03-21 05:30:52,35.6301,-79.8064,895263,11820,,,37.0,8536.001427906183,10179237.0,,1.320282419802896,84000037.0,USA,97055.25813866481,,2021-03-20
38,North Dakota,US,2021-03-21 05:30:52,47.5289,-99.78399999999999,101602,1492,,,38.0,13332.511003041747,1447016.0,,1.468475030019094,84000038.0,USA,189881.6631717629,,2021-03-20
39,Northern Mariana Islands,US,2021-03-21 05:30:52,15.0979,145.6739,157,2,,,69.0,284.7091251994778,17542.0,,1.2738853503184713,580.0,MNP,31811.25779776585,,2021-03-20
40,Ohio,US,2021-03-21 05:30:52,40.3888,-82.7649,998819,18921,,,39.0,8544.875140087774,10632732.0,,1.8360683967765927,84000039.0,USA,90962.79439820004,,2021-03-20
41,Oklahoma,US,2021-03-21 05:30:52,35.5653,-96.9289,435747,4788,,,40.0,10980.393841653124,3671020.0,,1.1019790973806132,84000040.0,USA,92773.48759947947,,2021-03-20
42,Oregon,US,2021-03-21 05:30:52,44.571999999999996,-122.0709,161320,2362,,,41.0,3824.7998867639208,4038731.0,,1.4641705926109596,84000041.0,USA,95755.87572198076,,2021-03-20
43,Pennsylvania,US,2021-03-21 05:30:52,40.5908,-77.2098,986712,24783,,,42.0,7707.489828338394,11212190.0,,2.5116751392503587,84000042.0,USA,87581.62501155095,,2021-03-20
44,Puerto Rico,US,2021-03-21 05:30:52,18.2208,-66.5901,104221,2096,,,72.0,3263.337063600958,0.0,,2.0111110045000533,630.0,PRI,0.0,,2021-03-20
45,Rhode Island,US,2021-03-21 05:30:52,41.6809,-71.5118,133039,2595,,,44.0,12558.419651091555,3323071.0,,1.9505558520433857,84000044.0,USA,313686.36376079544,,2021-03-20
46,South Carolina,US,2021-03-21 05:30:52,33.8569,-80.945,540390,8977,,,45.0,10495.63055939794,5418440.0,,1.6612076463295031,84000045.0,USA,105238.70620896792,,2021-03-20
47,South Dakota,US,2021-03-21 05:30:52,44.2998,-99.4388,115723,1922,,,46.0,13081.08548039414,712963.0,,1.660862577015805,84000046.0,USA,80591.84386300258,,2021-03-20
48,Tennessee,US,2021-03-21 05:30:52,35.7478,-86.6923,798621,11709,,,47.0,11694.254678530671,7060847.0,,1.4661522799926374,84000047.0,USA,103392.40148222905,,2021-03-20
49,Texas,US,2021-03-21 05:30:52,31.0545,-97.5635,2752279,47298,,,48.0,9491.965427779207,20619793.0,,1.7185031023380988,84000048.0,USA,71112.83495748929,,2021-03-20
50,Utah,US,2021-03-21 05:30:52,40.15,-111.8624,381254,2060,,,49.0,11892.045996859597,3000788.0,,0.5403221998982306,84000049.0,USA,93600.35284305036,,2021-03-20
51,Vermont,US,2021-03-21 05:30:52,44.0459,-72.7107,17555,219,,,50.0,2813.350876377629,1231862.0,,1.2475078325263458,84000050.0,USA,197417.2621632753,,2021-03-20
52,Virgin Islands,US,2021-03-21 05:30:52,18.3358,-64.8963,2767,25,,,78.0,2579.5204534437107,50108.0,,0.9035056017347308,850.0,VIR,46712.90599246746,,2021-03-20
53,Virginia,US,2021-03-21 05:30:52,37.7693,-78.17,603745,10104,,,51.0,7055.013292103269,6273145.0,,1.6759052910913976,84000051.0,USA,73494.59359178979,,2021-03-20
54,Washington,US,2021-03-21 05:30:52,47.4009,-121.4905,354782,5174,,,53.0,4659.054303192442,5651370.0,,1.4583603452260825,84000053.0,USA,74214.70006210197,,2021-03-20
55,West Virginia,US,2021-03-21 05:30:52,38.4912,-80.9545,137478,2600,,,54.0,7671.13412013635,2374807.0,,1.8912116847786555,84000054.0,USA,132511.84194153716,,2021-03-20
56,Wisconsin,US,2021-03-21 05:30:52,44.2685,-89.6165,628969,7240,,,55.0,10802.509740771642,7359017.0,,1.1510901173189776,84000055.0,USA,126390.73281036766,,2021-03-20
57,Wyoming,US,2021-03-21 05:30:52,42.756,-107.3025,55581,693,,,56.0,9603.479168358503,669237.0,,1.2468289523398284,84000056.0,USA,115633.1046255868,,2021-03-20
0,Alabama,US,2021-03-22 05:30:46,32.3182,-86.9023,511460,10436,,,1.0,10431.178917377174,2375666.0,,2.0404332694638883,84000001.0,USA,48451.48612585493,,2021-03-21
1,Alaska,US,2021-03-22 05:30:46,61.3707,-152.4044,61165,310,,,2.0,8350.272368753802,1824902.0,,0.5074812559342566,84000002.0,USA,249458.61156866635,,2021-03-21
2,American Samoa,US,2021-03-22 05:30:46,-14.270999999999999,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-03-21
3,Arizona,US,2021-03-22 05:30:46,33.7298,-111.4312,836253,16745,,,4.0,11489.0165395907,8290756.0,,2.0023844458555007,84000004.0,USA,113904.0850193791,,2021-03-21
4,Arkansas,US,2021-03-22 05:30:46,34.9697,-92.3731,328655,5539,,,5.0,10890.534971787432,2810500.0,,1.6853539425841688,84000005.0,USA,93130.6340637099,,2021-03-21
5,California,US,2021-03-22 08:30:50,36.1162,-119.6816,3641876,57404,,,6.0,9215.13578216037,52039801.0,,1.5793282533736324,84000006.0,USA,131705.57627192984,,2021-03-21
6,Colorado,US,2021-03-22 05:30:46,39.0598,-105.3111,450630,6073,,,8.0,7825.15468672292,6720931.0,,1.3476688192086634,84000008.0,USA,116708.44088008205,,2021-03-21
7,Connecticut,US,2021-03-22 05:30:46,41.5978,-72.7554,296691,7832,,,9.0,8321.658256404042,6877464.0,,2.6397834784337912,84000009.0,USA,192900.7117800053,,2021-03-21
8,Delaware,US,2021-03-22 05:30:46,39.3185,-75.5071,92287,1529,,,10.0,9477.347694102473,1514610.0,,1.6567880633241951,84000010.0,USA,155541.79452105437,,2021-03-21
9,Diamond Princess,US,2021-03-22 05:30:46,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-03-21
10,District of Columbia,US,2021-03-22 05:30:46,38.8974,-77.0268,43229,1050,,,11.0,6125.265498073678,1326918.0,,2.4289250271808283,84000011.0,USA,188015.5692746288,,2021-03-21
11,Florida,US,2021-03-22 05:30:46,27.7663,-81.6868,2008349,32742,,,12.0,9350.840826479996,23357150.0,,1.6302943362931444,84000012.0,USA,108750.51687242466,,2021-03-21
12,Georgia,US,2021-03-22 05:30:46,33.0406,-83.6431,1045694,18530,,,13.0,9848.849386522512,7612987.0,,1.7720289109433545,84000013.0,USA,71702.77571120599,,2021-03-21
13,Grand Princess,US,2021-03-22 05:30:46,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2021-03-21
14,Guam,US,2021-03-22 05:30:46,13.4443,144.7937,7780,134,,,66.0,4737.287567969116,126742.0,,1.7223650385604112,316.0,GUM,77173.94613618786,,2021-03-21
15,Hawaii,US,2021-03-22 05:30:46,21.0943,-157.4983,29830,454,,,15.0,2056.683089996836,1209327.0,,1.5556318681318682,84000015.0,USA,85412.17002666908,,2021-03-21
16,Idaho,US,2021-03-22 05:30:46,44.2405,-114.4788,177420,1941,,,16.0,9928.010452893432,664181.0,,1.0940142035847142,84000016.0,USA,37166.023619734035,,2021-03-21
17,Illinois,US,2021-03-22 05:30:46,40.3495,-88.9861,1221775,23357,,,17.0,9641.668707283665,19558920.0,,1.911726790939412,84000017.0,USA,154349.71816599998,,2021-03-21
18,Indiana,US,2021-03-22 05:30:46,39.8494,-86.2583,677905,12946,,,18.0,10069.56250234878,8624407.0,,1.9097071123535008,84000018.0,USA,128106.45345910465,,2021-03-21
19,Iowa,US,2021-03-22 05:30:46,42.0115,-93.2105,345785,5675,,,19.0,10959.661750769395,1350867.0,,1.64119322700522,84000019.0,USA,42815.753691677215,,2021-03-21
20,Kansas,US,2021-03-22 05:30:46,38.5266,-96.7265,301519,4836,,,20.0,10349.69110778996,1298420.0,,1.5912761716508743,84000020.0,USA,44568.48798310103,,2021-03-21
21,Kentucky,US,2021-03-22 05:30:46,37.6681,-84.6701,420828,5738,,,21.0,9419.400211250912,4088421.0,,1.3635024285456292,84000021.0,USA,91511.19609693905,,2021-03-21
22,Louisiana,US,2021-03-22 05:30:46,31.1695,-91.8678,439737,9988,,,22.0,9459.162957102422,5885264.0,,2.271357652414966,84000022.0,USA,126597.65091763585,,2021-03-21
23,Maine,US,2021-03-22 05:30:46,44.6939,-69.3819,48464,729,,,23.0,3605.383674598947,1669404.0,,1.5042093100033014,84000023.0,USA,124192.01733059964,,2021-03-21
24,Maryland,US,2021-03-22 05:30:46,39.0639,-76.8021,400023,8170,,,24.0,6616.675047306508,8463097.0,,2.0423825630026275,84000024.0,USA,139985.85767027034,,2021-03-21
25,Massachusetts,US,2021-03-22 05:30:46,42.2302,-71.5301,614668,16867,,,25.0,8917.921399526414,17931886.0,,2.7440829846356083,84000025.0,USA,260165.08081316762,,2021-03-21
26,Michigan,US,2021-03-22 05:30:46,43.3266,-84.5361,691070,16906,,,26.0,6919.794686156014,11104442.0,,2.4463513102869463,84000026.0,USA,111190.5577500509,,2021-03-21
27,Minnesota,US,2021-03-22 05:30:46,45.6945,-93.9002,505224,6850,,,27.0,8958.456863852109,7424801.0,,1.3558342438205628,84000027.0,USA,131653.9979913583,,2021-03-21
28,Mississippi,US,2021-03-22 05:30:46,32.7416,-89.6787,302837,6956,,,28.0,10175.465005280314,1804320.0,,2.296945221356704,84000028.0,USA,60625.99688389258,,2021-03-21
29,Missouri,US,2021-03-22 05:30:46,38.4561,-92.2884,575253,8718,,,29.0,9372.867592092323,4737537.0,,1.5155070899239118,84000029.0,USA,77190.91775903522,,2021-03-21
30,Montana,US,2021-03-22 05:30:46,46.9219,-110.4544,103060,1414,,,30.0,9642.788305897016,1168518.0,,1.3720163011837765,84000030.0,USA,109332.15316932047,,2021-03-21
31,Nebraska,US,2021-03-22 05:30:46,41.1254,-98.2681,206388,2135,,,31.0,10669.310714182324,2517512.0,,1.0344593677927012,84000031.0,USA,130143.79593136506,,2021-03-21
32,Nevada,US,2021-03-22 05:30:46,38.3135,-117.0554,301178,5172,,,32.0,9778.011243586363,2877909.0,,1.7172569045547816,84000032.0,USA,93433.8715311822,,2021-03-21
33,New Hampshire,US,2021-03-22 05:30:46,43.4525,-71.5639,80543,1217,,,33.0,5923.538163624477,1574693.0,,1.5109941273605405,84000033.0,USA,115810.85980770914,,2021-03-21
34,New Jersey,US,2021-03-22 05:30:46,40.2989,-74.521,865886,24174,,,34.0,9748.564261741754,11644702.0,,2.791822480095532,84000034.0,USA,131101.6990179224,,2021-03-21
35,New Mexico,US,2021-03-22 05:30:46,34.8405,-106.2485,189731,3889,,,35.0,9048.47271761312,2911416.0,,2.049744111399824,84000035.0,USA,138848.51840564967,,2021-03-21
36,New York,US,2021-03-22 05:30:46,42.1657,-74.9481,1782769,49426,,,36.0,9164.229623563522,42552274.0,,2.772428733055152,84000036.0,USA,218737.7107975245,,2021-03-21
37,North Carolina,US,2021-03-22 05:30:46,35.6301,-79.8064,895263,11820,,,37.0,8536.001427906183,10211781.0,,1.320282419802896,84000037.0,USA,97365.55313630213,,2021-03-21
38,North Dakota,US,2021-03-22 05:30:46,47.5289,-99.78399999999999,101651,1492,,,38.0,13338.940926066385,1448603.0,,1.4677671641203731,84000038.0,USA,190089.9139440098,,2021-03-21
39,Northern Mariana Islands,US,2021-03-22 05:30:46,15.0979,145.6739,157,2,,,69.0,284.7091251994778,17542.0,,1.2738853503184713,580.0,MNP,31811.25779776585,,2021-03-21
40,Ohio,US,2021-03-22 05:30:46,40.3888,-82.7649,999750,18937,,,39.0,8552.839825136238,10673786.0,,1.834358589647412,84000039.0,USA,91314.01048840373,,2021-03-21
41,Oklahoma,US,2021-03-22 05:30:46,35.5653,-96.9289,435755,4788,,,40.0,10980.393841653124,3671020.0,,1.1019790973806132,84000040.0,USA,92773.48759947947,,2021-03-21
42,Oregon,US,2021-03-22 05:30:46,44.571999999999996,-122.0709,161531,2363,,,41.0,3829.802569482165,4038731.0,,1.4628770947991407,84000041.0,USA,95755.87572198076,,2021-03-21
43,Pennsylvania,US,2021-03-22 05:30:46,40.5908,-77.2098,988656,24796,,,42.0,7722.67496870994,11263489.0,,2.508051334336716,84000042.0,USA,87982.33618229168,,2021-03-21
44,Puerto Rico,US,2021-03-22 05:30:46,18.2208,-66.5901,104516,2096,,,72.0,3272.574016170616,0.0,,2.005434574610586,630.0,PRI,0.0,,2021-03-21
45,Rhode Island,US,2021-03-22 05:30:46,41.6809,-71.5118,133039,2595,,,44.0,12558.419651091555,3323071.0,,1.9505558520433857,84000044.0,USA,313686.36376079544,,2021-03-21
46,South Carolina,US,2021-03-22 05:30:46,33.8569,-80.945,541582,9007,,,45.0,10518.781971575814,5443276.0,,1.663090723103796,84000045.0,USA,105721.07908887537,,2021-03-21
47,South Dakota,US,2021-03-22 05:30:46,44.2998,-99.4388,115867,1923,,,46.0,13097.362938714241,712963.0,,1.6596615084536581,84000046.0,USA,80591.84386300258,,2021-03-21
48,Tennessee,US,2021-03-22 05:30:46,35.7478,-86.6923,798621,11709,,,47.0,11694.254678530671,7060847.0,,1.4661522799926374,84000047.0,USA,103392.40148222905,,2021-03-21
49,Texas,US,2021-03-22 05:30:46,31.0545,-97.5635,2754616,47346,,,48.0,9500.02519323348,20683375.0,,1.7187876640519042,84000048.0,USA,71332.11437859053,,2021-03-21
50,Utah,US,2021-03-22 05:30:46,40.15,-111.8624,381629,2062,,,49.0,11903.742968560413,3007682.0,,0.5403153324301875,84000049.0,USA,93815.38997079812,,2021-03-21
51,Vermont,US,2021-03-22 05:30:46,44.0459,-72.7107,17740,219,,,50.0,2842.998834915359,1243565.0,,1.234498308906426,84000050.0,USA,199292.77599444863,,2021-03-21
52,Virgin Islands,US,2021-03-22 05:30:46,18.3358,-64.8963,2767,25,,,78.0,2579.5204534437107,50108.0,,0.9035056017347308,850.0,VIR,46712.90599246746,,2021-03-21
53,Virginia,US,2021-03-22 05:30:46,37.7693,-78.17,604904,10117,,,51.0,7086.9035614588865,6295968.0,,1.6724967928795311,84000051.0,USA,73761.98213605992,,2021-03-21
54,Washington,US,2021-03-22 05:30:46,47.4009,-121.4905,354782,5174,,,53.0,4659.054303192442,5671210.0,,1.4583603452260825,84000053.0,USA,74475.24213406544,,2021-03-21
55,West Virginia,US,2021-03-22 05:30:46,38.4912,-80.9545,137826,2606,,,54.0,7690.552170106582,2382122.0,,1.8907898364604647,84000054.0,USA,132920.01158387118,,2021-03-21
56,Wisconsin,US,2021-03-22 05:30:46,44.2685,-89.6165,629407,7240,,,55.0,10810.032367906617,7379734.0,,1.1502890816276272,84000055.0,USA,126746.5462038728,,2021-03-21
57,Wyoming,US,2021-03-22 05:30:46,42.756,-107.3025,55581,693,,,56.0,9603.479168358503,669237.0,,1.2468289523398284,84000056.0,USA,115633.1046255868,,2021-03-21
0,Alabama,US,2021-03-23 05:31:19,32.3182,-86.9023,511779,10436,,,1.0,10437.68489257493,2378119.0,,2.0391614349162435,84000001.0,USA,48501.514831685934,,2021-03-22
1,Alaska,US,2021-03-23 05:31:19,61.3707,-152.4044,61517,310,,,2.0,8397.9796184787,1824902.0,,0.5045983559860014,84000002.0,USA,249458.61156866635,,2021-03-22
2,American Samoa,US,2021-03-23 05:31:19,-14.270999999999999,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-03-22
3,Arizona,US,2021-03-23 05:31:19,33.7298,-111.4312,836737,16745,,,4.0,11495.666063126235,8321966.0,,2.0012261917424468,84000004.0,USA,114332.86937794117,,2021-03-22
4,Arkansas,US,2021-03-23 05:31:19,34.9697,-92.3731,328707,5544,,,5.0,10892.25807905351,2813478.0,,1.686608438518194,84000005.0,USA,93229.31509137107,,2021-03-22
